relative_time_ms,status,latency_ms,error
21533,N/A,0,
21533,N/A,0,
21534,N/A,0,
21534,N/A,0,
21534,N/A,0,
21534,N/A,0,
21534,N/A,0,
21535,N/A,0,
21535,N/A,0,
21535,N/A,0,
21535,N/A,0,
21535,N/A,0,
21536,N/A,0,
21536,N/A,0,
21536,N/A,0,
21536,N/A,0,
21536,N/A,0,
21538,N/A,0,
21538,N/A,0,
21538,N/A,0,
21538,N/A,0,
21538,N/A,0,
21538,N/A,0,
21538,N/A,0,
21538,N/A,0,
21538,N/A,0,
21538,N/A,0,
21539,N/A,0,
21539,N/A,0,
21539,N/A,0,
21539,N/A,0,
21539,N/A,0,
21540,N/A,0,
21540,N/A,0,
21540,N/A,0,
21540,N/A,0,
21540,N/A,0,
21541,N/A,0,
21542,N/A,0,
21542,N/A,0,
21542,N/A,0,
21542,N/A,0,
21542,N/A,0,
21542,N/A,0,
21542,N/A,0,
21542,N/A,0,
21542,N/A,0,
21543,N/A,0,
21543,N/A,0,
21543,N/A,0,
21543,N/A,0,
21543,N/A,0,
21544,N/A,0,
21544,N/A,0,
21544,N/A,0,
21544,N/A,0,
21544,N/A,0,
21545,N/A,0,
21545,N/A,0,
21545,N/A,0,
21545,N/A,0,
21545,N/A,0,
21546,N/A,0,
21547,N/A,0,
21547,N/A,0,
21547,N/A,0,
21547,N/A,0,
21547,N/A,0,
21547,N/A,0,
21547,N/A,0,
21547,N/A,0,
21547,N/A,0,
21548,N/A,0,
21548,N/A,0,
21548,N/A,0,
21548,N/A,0,
21548,N/A,0,
21549,N/A,0,
21549,N/A,0,
21549,N/A,0,
21549,N/A,0,
21549,N/A,0,
21550,N/A,0,
21550,N/A,0,
21550,N/A,0,
21550,N/A,0,
21550,N/A,0,
21552,N/A,0,
21552,N/A,0,
21552,N/A,0,
21552,N/A,0,
21552,N/A,0,
21552,N/A,0,
21552,N/A,0,
21552,N/A,0,
21552,N/A,0,
21552,N/A,0,
21553,N/A,0,
21553,N/A,0,
21553,N/A,0,
21553,N/A,0,
21553,N/A,0,
21554,N/A,0,
21554,N/A,0,
21554,N/A,0,
21554,N/A,0,
21554,N/A,0,
21556,N/A,0,
21556,N/A,0,
21556,N/A,0,
21556,N/A,0,
21556,N/A,0,
21556,N/A,0,
21556,N/A,0,
21556,N/A,0,
21556,N/A,0,
21556,N/A,0,
21557,N/A,0,
21557,N/A,0,
21557,N/A,0,
21557,N/A,0,
21557,N/A,0,
21558,N/A,0,
21558,N/A,0,
21558,N/A,0,
21558,N/A,0,
21558,N/A,0,
21559,N/A,0,
21559,N/A,0,
21559,N/A,0,
21559,N/A,0,
21559,N/A,0,
21560,N/A,0,
21560,N/A,0,
21560,N/A,0,
21560,N/A,0,
21561,N/A,0,
21561,N/A,0,
21561,N/A,0,
21561,N/A,0,
21561,N/A,0,
21561,N/A,0,
21562,N/A,0,
21562,N/A,0,
21562,N/A,0,
21562,N/A,0,
21562,N/A,0,
21563,N/A,0,
21563,N/A,0,
21563,N/A,0,
21563,N/A,0,
21563,N/A,0,
21564,N/A,0,
21564,N/A,0,
21564,N/A,0,
21564,N/A,0,
21564,N/A,0,
21566,N/A,0,
21566,N/A,0,
21566,N/A,0,
21566,N/A,0,
21566,N/A,0,
21566,N/A,0,
21566,N/A,0,
21566,N/A,0,
21566,N/A,0,
21566,N/A,0,
21567,N/A,0,
21567,N/A,0,
21567,N/A,0,
21567,N/A,0,
21567,N/A,0,
21568,N/A,0,
21568,N/A,0,
21568,N/A,0,
21568,N/A,0,
21568,N/A,0,
21569,N/A,0,
21569,N/A,0,
21569,N/A,0,
21569,N/A,0,
21569,N/A,0,
21570,N/A,0,
21570,N/A,0,
21570,N/A,0,
21570,N/A,0,
21570,N/A,0,
21571,N/A,0,
21571,N/A,0,
21571,N/A,0,
21571,N/A,0,
21571,N/A,0,
21572,N/A,0,
21572,N/A,0,
21572,N/A,0,
21572,N/A,0,
21572,N/A,0,
21573,N/A,0,
21573,N/A,0,
21573,N/A,0,
21573,N/A,0,
21573,N/A,0,
21574,N/A,0,
21574,N/A,0,
21574,N/A,0,
21574,N/A,0,
21574,N/A,0,
21576,N/A,0,
21576,N/A,0,
21576,N/A,0,
21576,N/A,0,
21576,N/A,0,
21576,N/A,0,
21576,N/A,0,
21576,N/A,0,
21576,N/A,0,
21576,N/A,0,
21577,N/A,0,
21577,N/A,0,
21577,N/A,0,
21577,N/A,0,
21577,N/A,0,
21578,N/A,0,
21578,N/A,0,
21578,N/A,0,
21578,N/A,0,
21578,N/A,0,
21579,N/A,0,
21579,N/A,0,
21579,N/A,0,
21579,N/A,0,
21579,N/A,0,
21580,N/A,0,
21580,N/A,0,
21580,N/A,0,
21580,N/A,0,
21580,N/A,0,
21582,N/A,0,
21582,N/A,0,
21582,N/A,0,
21582,N/A,0,
21582,N/A,0,
21582,N/A,0,
21582,N/A,0,
21582,N/A,0,
21582,N/A,0,
21582,N/A,0,
21583,N/A,0,
21583,N/A,0,
21583,N/A,0,
21583,N/A,0,
21583,N/A,0,
21584,N/A,0,
21584,N/A,0,
21584,N/A,0,
21584,N/A,0,
21584,N/A,0,
21585,N/A,0,
21585,N/A,0,
21585,N/A,0,
21585,N/A,0,
21585,N/A,0,
21586,N/A,0,
21586,N/A,0,
21586,N/A,0,
21586,N/A,0,
21586,N/A,0,
21587,N/A,0,
21587,N/A,0,
21587,N/A,0,
21587,N/A,0,
21587,N/A,0,
21588,N/A,0,
21588,N/A,0,
21588,N/A,0,
21588,N/A,0,
21588,N/A,0,
21589,N/A,0,
21589,N/A,0,
21589,N/A,0,
21589,N/A,0,
21589,N/A,0,
21591,N/A,0,
21591,N/A,0,
21591,N/A,0,
21591,N/A,0,
21591,N/A,0,
21591,N/A,0,
21591,N/A,0,
21591,N/A,0,
21591,N/A,0,
21591,N/A,0,
21592,N/A,0,
21592,N/A,0,
21592,N/A,0,
21592,N/A,0,
21592,N/A,0,
21593,N/A,0,
21593,N/A,0,
21593,N/A,0,
21593,N/A,0,
21593,N/A,0,
21595,N/A,0,
21595,N/A,0,
21595,N/A,0,
21595,N/A,0,
21595,N/A,0,
21595,N/A,0,
21595,N/A,0,
21595,N/A,0,
21595,N/A,0,
21595,N/A,0,
21596,N/A,0,
21596,N/A,0,
21596,N/A,0,
21596,N/A,0,
21596,N/A,0,
21597,N/A,0,
21597,N/A,0,
21597,N/A,0,
21597,N/A,0,
21597,N/A,0,
21598,N/A,0,
21598,N/A,0,
21598,N/A,0,
21598,N/A,0,
21599,N/A,0,
21599,N/A,0,
21599,N/A,0,
21599,N/A,0,
21599,N/A,0,
21599,N/A,0,
21600,N/A,0,
21600,N/A,0,
21600,N/A,0,
21600,N/A,0,
21600,N/A,0,
21601,N/A,0,
21601,N/A,0,
21601,N/A,0,
21601,N/A,0,
21601,N/A,0,
21602,N/A,0,
21602,N/A,0,
21602,N/A,0,
21602,N/A,0,
21602,N/A,0,
21604,N/A,0,
21604,N/A,0,
21604,N/A,0,
21604,N/A,0,
21604,N/A,0,
21604,N/A,0,
21604,N/A,0,
21604,N/A,0,
21604,N/A,0,
21604,N/A,0,
21605,N/A,0,
21605,N/A,0,
21605,N/A,0,
21605,N/A,0,
21605,N/A,0,
21606,N/A,0,
21606,N/A,0,
21606,N/A,0,
21606,N/A,0,
21606,N/A,0,
21607,N/A,0,
21607,N/A,0,
21607,N/A,0,
21607,N/A,0,
21607,N/A,0,
21609,N/A,0,
21609,N/A,0,
21609,N/A,0,
21609,N/A,0,
21609,N/A,0,
21609,N/A,0,
21609,N/A,0,
21609,N/A,0,
21609,N/A,0,
21609,N/A,0,
21610,N/A,0,
21610,N/A,0,
21610,N/A,0,
21610,N/A,0,
21610,N/A,0,
21611,N/A,0,
21611,N/A,0,
21611,N/A,0,
21611,N/A,0,
21611,N/A,0,
21612,N/A,0,
21612,N/A,0,
21612,N/A,0,
21612,N/A,0,
21612,N/A,0,
21614,N/A,0,
21614,N/A,0,
21614,N/A,0,
21614,N/A,0,
21614,N/A,0,
21614,N/A,0,
21614,N/A,0,
21614,N/A,0,
21614,N/A,0,
21614,N/A,0,
21615,N/A,0,
21615,N/A,0,
21615,N/A,0,
21615,N/A,0,
21615,N/A,0,
21616,N/A,0,
21616,N/A,0,
21616,N/A,0,
21616,N/A,0,
21616,N/A,0,
21617,N/A,0,
21617,N/A,0,
21617,N/A,0,
21617,N/A,0,
21617,N/A,0,
21618,N/A,0,
21619,N/A,0,
21619,N/A,0,
21619,N/A,0,
21619,N/A,0,
21619,N/A,0,
21619,N/A,0,
21619,N/A,0,
21619,N/A,0,
21619,N/A,0,
21620,N/A,0,
21620,N/A,0,
21620,N/A,0,
21620,N/A,0,
21620,N/A,0,
21621,N/A,0,
21621,N/A,0,
21621,N/A,0,
21621,N/A,0,
21621,N/A,0,
21622,N/A,0,
21622,N/A,0,
21622,N/A,0,
21622,N/A,0,
21622,N/A,0,
21623,N/A,0,
21623,N/A,0,
21623,N/A,0,
21623,N/A,0,
21623,N/A,0,
21624,N/A,0,
21624,N/A,0,
21624,N/A,0,
21624,N/A,0,
21624,N/A,0,
21625,N/A,0,
21625,N/A,0,
21625,N/A,0,
21625,N/A,0,
21625,N/A,0,
21626,N/A,0,
21626,N/A,0,
21626,N/A,0,
21626,N/A,0,
21626,N/A,0,
21628,N/A,0,
21628,N/A,0,
21628,N/A,0,
21628,N/A,0,
21628,N/A,0,
21628,N/A,0,
21628,N/A,0,
21628,N/A,0,
21628,N/A,0,
21628,N/A,0,
21629,N/A,0,
21629,N/A,0,
21629,N/A,0,
21629,N/A,0,
21629,N/A,0,
21630,N/A,0,
21630,N/A,0,
21630,N/A,0,
21630,N/A,0,
21630,N/A,0,
21631,N/A,0,
21631,N/A,0,
21631,N/A,0,
21631,N/A,0,
21631,N/A,0,
21633,N/A,0,
21633,N/A,0,
21633,N/A,0,
21633,N/A,0,
21633,N/A,0,
21633,N/A,0,
21633,N/A,0,
21633,N/A,0,
21633,N/A,0,
21633,N/A,0,
21634,N/A,0,
21634,N/A,0,
21634,N/A,0,
21634,N/A,0,
21634,N/A,0,
21635,N/A,0,
21635,N/A,0,
21635,N/A,0,
21635,N/A,0,
21635,N/A,0,
21636,N/A,0,
21636,N/A,0,
21636,N/A,0,
21636,N/A,0,
21636,N/A,0,
21637,N/A,0,
21637,N/A,0,
21638,N/A,0,
21638,N/A,0,
21638,N/A,0,
21638,N/A,0,
21638,N/A,0,
21638,N/A,0,
21638,N/A,0,
21638,N/A,0,
21639,N/A,0,
21639,N/A,0,
21639,N/A,0,
21639,N/A,0,
21639,N/A,0,
21640,N/A,0,
21640,N/A,0,
21640,N/A,0,
21640,N/A,0,
21640,N/A,0,
21641,N/A,0,
21641,N/A,0,
21641,N/A,0,
21641,N/A,0,
21641,N/A,0,
21642,N/A,0,
21643,N/A,0,
21643,N/A,0,
21643,N/A,0,
21643,N/A,0,
21643,N/A,0,
21643,N/A,0,
21643,N/A,0,
21643,N/A,0,
21643,N/A,0,
21644,N/A,0,
21644,N/A,0,
21644,N/A,0,
21644,N/A,0,
21644,N/A,0,
21645,N/A,0,
21645,N/A,0,
21645,N/A,0,
21645,N/A,0,
21645,N/A,0,
21646,N/A,0,
21646,N/A,0,
21646,N/A,0,
21646,N/A,0,
21646,N/A,0,
21648,N/A,0,
21648,N/A,0,
21648,N/A,0,
21648,N/A,0,
21648,N/A,0,
21648,N/A,0,
21648,N/A,0,
21648,N/A,0,
21648,N/A,0,
21648,N/A,0,
21649,N/A,0,
21649,N/A,0,
21649,N/A,0,
21649,N/A,0,
21649,N/A,0,
21650,N/A,0,
21650,N/A,0,
21650,N/A,0,
21650,N/A,0,
21650,N/A,0,
21651,N/A,0,
21651,N/A,0,
21651,N/A,0,
21651,N/A,0,
21651,N/A,0,
21653,N/A,0,
21653,N/A,0,
21653,N/A,0,
21653,N/A,0,
21653,N/A,0,
21653,N/A,0,
21653,N/A,0,
21653,N/A,0,
21653,N/A,0,
21653,N/A,0,
21654,N/A,0,
21654,N/A,0,
21654,N/A,0,
21654,N/A,0,
21654,N/A,0,
21655,N/A,0,
21655,N/A,0,
21655,N/A,0,
21655,N/A,0,
21655,N/A,0,
21656,N/A,0,
21656,N/A,0,
21656,N/A,0,
21656,N/A,0,
21656,N/A,0,
21657,N/A,0,
21657,N/A,0,
21657,N/A,0,
21658,N/A,0,
21658,N/A,0,
21658,N/A,0,
21658,N/A,0,
21658,N/A,0,
21658,N/A,0,
21658,N/A,0,
21659,N/A,0,
21659,N/A,0,
21659,N/A,0,
21659,N/A,0,
21659,N/A,0,
21660,N/A,0,
21660,N/A,0,
21660,N/A,0,
21660,N/A,0,
21660,N/A,0,
21661,N/A,0,
21661,N/A,0,
21661,N/A,0,
21661,N/A,0,
21661,N/A,0,
21663,N/A,0,
21663,N/A,0,
21663,N/A,0,
21663,N/A,0,
21663,N/A,0,
21663,N/A,0,
21663,N/A,0,
21663,N/A,0,
21663,N/A,0,
21663,N/A,0,
21664,N/A,0,
21664,N/A,0,
21664,N/A,0,
21664,N/A,0,
21664,N/A,0,
21665,N/A,0,
21665,N/A,0,
21665,N/A,0,
21665,N/A,0,
21665,N/A,0,
21666,N/A,0,
21666,N/A,0,
21666,N/A,0,
21666,N/A,0,
21666,N/A,0,
21667,N/A,0,
21667,N/A,0,
21667,N/A,0,
21667,N/A,0,
21667,N/A,0,
21669,N/A,0,
21669,N/A,0,
21669,N/A,0,
21669,N/A,0,
21669,N/A,0,
21669,N/A,0,
21669,N/A,0,
21669,N/A,0,
21669,N/A,0,
21669,N/A,0,
21670,N/A,0,
21670,N/A,0,
21670,N/A,0,
21670,N/A,0,
21670,N/A,0,
21671,N/A,0,
21671,N/A,0,
21671,N/A,0,
21671,N/A,0,
21671,N/A,0,
21672,N/A,0,
21672,N/A,0,
21672,N/A,0,
21672,N/A,0,
21672,N/A,0,
21674,N/A,0,
21674,N/A,0,
21674,N/A,0,
21674,N/A,0,
21674,N/A,0,
21674,N/A,0,
21674,N/A,0,
21674,N/A,0,
21674,N/A,0,
21674,N/A,0,
21675,N/A,0,
21675,N/A,0,
21675,N/A,0,
21675,N/A,0,
21675,N/A,0,
21676,N/A,0,
21676,N/A,0,
21676,N/A,0,
21676,N/A,0,
21676,N/A,0,
21677,N/A,0,
21677,N/A,0,
21677,N/A,0,
21677,N/A,0,
21677,N/A,0,
21679,N/A,0,
21679,N/A,0,
21679,N/A,0,
21679,N/A,0,
21679,N/A,0,
21679,N/A,0,
21679,N/A,0,
21679,N/A,0,
21679,N/A,0,
21679,N/A,0,
21680,N/A,0,
21680,N/A,0,
21680,N/A,0,
21680,N/A,0,
21680,N/A,0,
21681,N/A,0,
21681,N/A,0,
21681,N/A,0,
21681,N/A,0,
21681,N/A,0,
21682,N/A,0,
21682,N/A,0,
21682,N/A,0,
21682,N/A,0,
21682,N/A,0,
21684,N/A,0,
21684,N/A,0,
21684,N/A,0,
21684,N/A,0,
21684,N/A,0,
21684,N/A,0,
21684,N/A,0,
21684,N/A,0,
21684,N/A,0,
21684,N/A,0,
21685,N/A,0,
21685,N/A,0,
21685,N/A,0,
21685,N/A,0,
21685,N/A,0,
21686,N/A,0,
21686,N/A,0,
21686,N/A,0,
21686,N/A,0,
21686,N/A,0,
21687,N/A,0,
21687,N/A,0,
21687,N/A,0,
21687,N/A,0,
21687,N/A,0,
21689,N/A,0,
21689,N/A,0,
21689,N/A,0,
21689,N/A,0,
21689,N/A,0,
21689,N/A,0,
21689,N/A,0,
21689,N/A,0,
21689,N/A,0,
21689,N/A,0,
21690,N/A,0,
21690,N/A,0,
21690,N/A,0,
21690,N/A,0,
21690,N/A,0,
21691,N/A,0,
21691,N/A,0,
21691,N/A,0,
21691,N/A,0,
21691,N/A,0,
21692,N/A,0,
21692,N/A,0,
21692,N/A,0,
21692,N/A,0,
21692,N/A,0,
21694,N/A,0,
21694,N/A,0,
21694,N/A,0,
21694,N/A,0,
21694,N/A,0,
21694,N/A,0,
21694,N/A,0,
21694,N/A,0,
21694,N/A,0,
21694,N/A,0,
21695,N/A,0,
21695,N/A,0,
21695,N/A,0,
21695,N/A,0,
21695,N/A,0,
21696,N/A,0,
21696,N/A,0,
21696,N/A,0,
21696,N/A,0,
21696,N/A,0,
21697,N/A,0,
21697,N/A,0,
21697,N/A,0,
21697,N/A,0,
21697,N/A,0,
21699,N/A,0,
21699,N/A,0,
21699,N/A,0,
21699,N/A,0,
21699,N/A,0,
21699,N/A,0,
21699,N/A,0,
21699,N/A,0,
21699,N/A,0,
21699,N/A,0,
21700,N/A,0,
21700,N/A,0,
21700,N/A,0,
21700,N/A,0,
21700,N/A,0,
21701,N/A,0,
21701,N/A,0,
21701,N/A,0,
21701,N/A,0,
21701,N/A,0,
21702,N/A,0,
21702,N/A,0,
21702,N/A,0,
21702,N/A,0,
21702,N/A,0,
21704,N/A,0,
21704,N/A,0,
21704,N/A,0,
21704,N/A,0,
21704,N/A,0,
21704,N/A,0,
21704,N/A,0,
21704,N/A,0,
21704,N/A,0,
21704,N/A,0,
21705,N/A,0,
21705,N/A,0,
21705,N/A,0,
21705,N/A,0,
21705,N/A,0,
21706,N/A,0,
21706,N/A,0,
21706,N/A,0,
21706,N/A,0,
21706,N/A,0,
21707,N/A,0,
21707,N/A,0,
21707,N/A,0,
21707,N/A,0,
21707,N/A,0,
21708,N/A,0,
21708,N/A,0,
21708,N/A,0,
21708,N/A,0,
21709,N/A,0,
21709,N/A,0,
21709,N/A,0,
21709,N/A,0,
21709,N/A,0,
21709,N/A,0,
21710,N/A,0,
21710,N/A,0,
21710,N/A,0,
21710,N/A,0,
21710,N/A,0,
21711,N/A,0,
21711,N/A,0,
21711,N/A,0,
21711,N/A,0,
21711,N/A,0,
21712,N/A,0,
21712,N/A,0,
21712,N/A,0,
21712,N/A,0,
21712,N/A,0,
21713,N/A,0,
21714,N/A,0,
21714,N/A,0,
21714,N/A,0,
21714,N/A,0,
21714,N/A,0,
21714,N/A,0,
21714,N/A,0,
21714,N/A,0,
21714,N/A,0,
21715,N/A,0,
21715,N/A,0,
21715,N/A,0,
21715,N/A,0,
21715,N/A,0,
21716,N/A,0,
21716,N/A,0,
21716,N/A,0,
21716,N/A,0,
21716,N/A,0,
21717,N/A,0,
21717,N/A,0,
21717,N/A,0,
21717,N/A,0,
21717,N/A,0,
21719,N/A,0,
21719,N/A,0,
21719,N/A,0,
21719,N/A,0,
21719,N/A,0,
21719,N/A,0,
21719,N/A,0,
21719,N/A,0,
21719,N/A,0,
21719,N/A,0,
21720,N/A,0,
21720,N/A,0,
21720,N/A,0,
21720,N/A,0,
21720,N/A,0,
21721,N/A,0,
21721,N/A,0,
21721,N/A,0,
21721,N/A,0,
21721,N/A,0,
21722,N/A,0,
21722,N/A,0,
21722,N/A,0,
21722,N/A,0,
21722,N/A,0,
21724,N/A,0,
21724,N/A,0,
21724,N/A,0,
21724,N/A,0,
21724,N/A,0,
21724,N/A,0,
21724,N/A,0,
21724,N/A,0,
21724,N/A,0,
21724,N/A,0,
21725,N/A,0,
21725,N/A,0,
21725,N/A,0,
21725,N/A,0,
21725,N/A,0,
21726,N/A,0,
21726,N/A,0,
21726,N/A,0,
21726,N/A,0,
21726,N/A,0,
21727,N/A,0,
21727,N/A,0,
21727,N/A,0,
21727,N/A,0,
21727,N/A,0,
21728,N/A,0,
21729,N/A,0,
21729,N/A,0,
21729,N/A,0,
21729,N/A,0,
21729,N/A,0,
21729,N/A,0,
21729,N/A,0,
21729,N/A,0,
21729,N/A,0,
21730,N/A,0,
21730,N/A,0,
21730,N/A,0,
21730,N/A,0,
21730,N/A,0,
21731,N/A,0,
21731,N/A,0,
21731,N/A,0,
21731,N/A,0,
21731,N/A,0,
21732,N/A,0,
21732,N/A,0,
21732,N/A,0,
21732,N/A,0,
21732,N/A,0,
21733,N/A,0,
21733,N/A,0,
21733,N/A,0,
21733,N/A,0,
21733,N/A,0,
21735,N/A,0,
21735,N/A,0,
21735,N/A,0,
21735,N/A,0,
21735,N/A,0,
21735,N/A,0,
21735,N/A,0,
21735,N/A,0,
21735,N/A,0,
21735,N/A,0,
21736,N/A,0,
21736,N/A,0,
21736,N/A,0,
21736,N/A,0,
21736,N/A,0,
21737,N/A,0,
21737,N/A,0,
21737,N/A,0,
21737,N/A,0,
21737,N/A,0,
21738,N/A,0,
21738,N/A,0,
21738,N/A,0,
21738,N/A,0,
21738,N/A,0,
21740,N/A,0,
21740,N/A,0,
21740,N/A,0,
21740,N/A,0,
21740,N/A,0,
21740,N/A,0,
21740,N/A,0,
21740,N/A,0,
21740,N/A,0,
21740,N/A,0,
21741,N/A,0,
21741,N/A,0,
21741,N/A,0,
21741,N/A,0,
21741,N/A,0,
21742,N/A,0,
21742,N/A,0,
21742,N/A,0,
21742,N/A,0,
21742,N/A,0,
21743,N/A,0,
21743,N/A,0,
21743,N/A,0,
21743,N/A,0,
21743,N/A,0,
21745,N/A,0,
21745,N/A,0,
21745,N/A,0,
21745,N/A,0,
21745,N/A,0,
21745,N/A,0,
21745,N/A,0,
21745,N/A,0,
21745,N/A,0,
21745,N/A,0,
21746,N/A,0,
21746,N/A,0,
21746,N/A,0,
21746,N/A,0,
21746,N/A,0,
21747,N/A,0,
21747,N/A,0,
21747,N/A,0,
21747,N/A,0,
21747,N/A,0,
21748,N/A,0,
21748,N/A,0,
21748,N/A,0,
21748,N/A,0,
21748,N/A,0,
21750,N/A,0,
21750,N/A,0,
21750,N/A,0,
21750,N/A,0,
21750,N/A,0,
21750,N/A,0,
21750,N/A,0,
21750,N/A,0,
21750,N/A,0,
21750,N/A,0,
21751,N/A,0,
21751,N/A,0,
21751,N/A,0,
21751,N/A,0,
21751,N/A,0,
21752,N/A,0,
21752,N/A,0,
21752,N/A,0,
21752,N/A,0,
21752,N/A,0,
21753,N/A,0,
21753,N/A,0,
21753,N/A,0,
21753,N/A,0,
21753,N/A,0,
21755,N/A,0,
21755,N/A,0,
21755,N/A,0,
21755,N/A,0,
21755,N/A,0,
21755,N/A,0,
21755,N/A,0,
21755,N/A,0,
21755,N/A,0,
21755,N/A,0,
21756,N/A,0,
21756,N/A,0,
21756,N/A,0,
21756,N/A,0,
21756,N/A,0,
21757,N/A,0,
21757,N/A,0,
21757,N/A,0,
21757,N/A,0,
21757,N/A,0,
21758,N/A,0,
21758,N/A,0,
21758,N/A,0,
21758,N/A,0,
21758,N/A,0,
21760,N/A,0,
21760,N/A,0,
21760,N/A,0,
21760,N/A,0,
21760,N/A,0,
21760,N/A,0,
21760,N/A,0,
21760,N/A,0,
21760,N/A,0,
21760,N/A,0,
21761,N/A,0,
21761,N/A,0,
21761,N/A,0,
21761,N/A,0,
21761,N/A,0,
21762,N/A,0,
21762,N/A,0,
21762,N/A,0,
21762,N/A,0,
21762,N/A,0,
21763,N/A,0,
21763,N/A,0,
21763,N/A,0,
21763,N/A,0,
21764,N/A,0,
21764,N/A,0,
21764,N/A,0,
21764,N/A,0,
21764,N/A,0,
21764,N/A,0,
21765,N/A,0,
21765,N/A,0,
21765,N/A,0,
21765,N/A,0,
21765,N/A,0,
21766,N/A,0,
21766,N/A,0,
21766,N/A,0,
21766,N/A,0,
21766,N/A,0,
21767,N/A,0,
21767,N/A,0,
21767,N/A,0,
21767,N/A,0,
21767,N/A,0,
21769,N/A,0,
21769,N/A,0,
21769,N/A,0,
21769,N/A,0,
21769,N/A,0,
21769,N/A,0,
21769,N/A,0,
21769,N/A,0,
21769,N/A,0,
21769,N/A,0,
21770,N/A,0,
21770,N/A,0,
21770,N/A,0,
21770,N/A,0,
21770,N/A,0,
21771,N/A,0,
21771,N/A,0,
21772,N/A,0,
21772,N/A,0,
21772,N/A,0,
21772,N/A,0,
21772,N/A,0,
21772,N/A,0,
21772,N/A,0,
21772,N/A,0,
21773,N/A,0,
21773,N/A,0,
21773,N/A,0,
21773,N/A,0,
21773,N/A,0,
21774,N/A,0,
21774,N/A,0,
21774,N/A,0,
21774,N/A,0,
21774,N/A,0,
21775,N/A,0,
21775,N/A,0,
21775,N/A,0,
21775,N/A,0,
21776,N/A,0,
21776,N/A,0,
21776,N/A,0,
21776,N/A,0,
21776,N/A,0,
21776,N/A,0,
21777,N/A,0,
21777,N/A,0,
21777,N/A,0,
21777,N/A,0,
21777,N/A,0,
21778,N/A,0,
21778,N/A,0,
21778,N/A,0,
21778,N/A,0,
21778,N/A,0,
21779,N/A,0,
21779,N/A,0,
21779,N/A,0,
21779,N/A,0,
21779,N/A,0,
21781,N/A,0,
21781,N/A,0,
21781,N/A,0,
21781,N/A,0,
21781,N/A,0,
21781,N/A,0,
21781,N/A,0,
21781,N/A,0,
21781,N/A,0,
21781,N/A,0,
21782,N/A,0,
21782,N/A,0,
21782,N/A,0,
21782,N/A,0,
21782,N/A,0,
21783,N/A,0,
21783,N/A,0,
21783,N/A,0,
21783,N/A,0,
21783,N/A,0,
21785,N/A,0,
21785,N/A,0,
21785,N/A,0,
21785,N/A,0,
21785,N/A,0,
21785,N/A,0,
21785,N/A,0,
21785,N/A,0,
21785,N/A,0,
21785,N/A,0,
21786,N/A,0,
21786,N/A,0,
21786,N/A,0,
21786,N/A,0,
21786,N/A,0,
21787,N/A,0,
21787,N/A,0,
21787,N/A,0,
21787,N/A,0,
21787,N/A,0,
21789,N/A,0,
21789,N/A,0,
21789,N/A,0,
21789,N/A,0,
21789,N/A,0,
21789,N/A,0,
21789,N/A,0,
21789,N/A,0,
21789,N/A,0,
21789,N/A,0,
21790,N/A,0,
21790,N/A,0,
21790,N/A,0,
21790,N/A,0,
21790,N/A,0,
21791,N/A,0,
21791,N/A,0,
21791,N/A,0,
21791,N/A,0,
21791,N/A,0,
21792,N/A,0,
21792,N/A,0,
21792,N/A,0,
21792,N/A,0,
21792,N/A,0,
21794,N/A,0,
21794,N/A,0,
21794,N/A,0,
21794,N/A,0,
21794,N/A,0,
21794,N/A,0,
21794,N/A,0,
21794,N/A,0,
21794,N/A,0,
21794,N/A,0,
21795,N/A,0,
21795,N/A,0,
21795,N/A,0,
21795,N/A,0,
21795,N/A,0,
21796,N/A,0,
21796,N/A,0,
21796,N/A,0,
21796,N/A,0,
21796,N/A,0,
21798,N/A,0,
21798,N/A,0,
21798,N/A,0,
21798,N/A,0,
21798,N/A,0,
21798,N/A,0,
21798,N/A,0,
21798,N/A,0,
21798,N/A,0,
21798,N/A,0,
21799,N/A,0,
21799,N/A,0,
21799,N/A,0,
21799,N/A,0,
21799,N/A,0,
21800,N/A,0,
21800,N/A,0,
21800,N/A,0,
21800,N/A,0,
21800,N/A,0,
21802,N/A,0,
21802,N/A,0,
21802,N/A,0,
21802,N/A,0,
21802,N/A,0,
21802,N/A,0,
21802,N/A,0,
21802,N/A,0,
21802,N/A,0,
21802,N/A,0,
21803,N/A,0,
21803,N/A,0,
21803,N/A,0,
21803,N/A,0,
21803,N/A,0,
21804,N/A,0,
21804,N/A,0,
21804,N/A,0,
21804,N/A,0,
21804,N/A,0,
21805,N/A,0,
21805,N/A,0,
21805,N/A,0,
21805,N/A,0,
21805,N/A,0,
21807,N/A,0,
21807,N/A,0,
21807,N/A,0,
21807,N/A,0,
21807,N/A,0,
21807,N/A,0,
21807,N/A,0,
21807,N/A,0,
21807,N/A,0,
21807,N/A,0,
21808,N/A,0,
21808,N/A,0,
21808,N/A,0,
21808,N/A,0,
21808,N/A,0,
21809,N/A,0,
21809,N/A,0,
21809,N/A,0,
21809,N/A,0,
21809,N/A,0,
21811,N/A,0,
21811,N/A,0,
21811,N/A,0,
21811,N/A,0,
21811,N/A,0,
21811,N/A,0,
21811,N/A,0,
21811,N/A,0,
21811,N/A,0,
21811,N/A,0,
21812,N/A,0,
21812,N/A,0,
21812,N/A,0,
21812,N/A,0,
21812,N/A,0,
21813,N/A,0,
